region	chr	midPos	Nsites
(103166,103491)(123300,123625)(123300,123800)	Mt	123550	327	0.115485
(103266,103558)(123400,123899)(123400,123900)	Mt	123650	294	0.084854
(103366,103658)(123500,123999)(123500,124000)	Mt	123750	294	0.083532
(103466,103758)(123600,124099)(123600,124100)	Mt	123850	294	0.082262
(103492,103765)(123833,124106)(123700,124200)	Mt	123950	275	0.082271
(103492,103776)(123833,124299)(123800,124300)	Mt	124050	286	0.082802
(103559,103876)(123900,124399)(123900,124400)	Mt	124150	319	0.087992
(103659,103976)(124000,124499)(124000,124500)	Mt	124250	319	0.090265
(103759,104076)(124100,124599)(124100,124600)	Mt	124350	319	0.096245
(103766,104176)(124289,124699)(124200,124700)	Mt	124450	412	0.111695
(103777,104276)(124300,124799)(124300,124800)	Mt	124550	501	0.120714
(103877,104376)(124400,124899)(124400,124900)	Mt	124650	501	0.127097
(103977,104476)(124500,124999)(124500,125000)	Mt	124750	501	0.126306
(104077,104576)(124600,125099)(124600,125100)	Mt	124850	501	0.122569
(104177,104676)(124700,125199)(124700,125200)	Mt	124950	501	0.220709
(104277,104769)(124800,125292)(124800,125300)	Mt	125050	494	0.170428
(104377,104778)(124900,125399)(124900,125400)	Mt	125150	403	0.159874
(104477,104878)(125000,125499)(125000,125500)	Mt	125250	403	0.157085
(104577,104978)(125100,125599)(125100,125600)	Mt	125350	403	0.154259
(104677,105019)(125200,125699)(125200,125700)	Mt	125450	344	0.085778
(104770,105119)(125391,125799)(125300,125800)	Mt	125550	351	0.083375
(104779,105219)(125400,125899)(125400,125900)	Mt	125650	442	0.084180
(104879,105319)(125500,125999)(125500,126000)	Mt	125750	442	0.084999
(104979,105389)(125600,126069)(125600,126100)	Mt	125850	412	0.084491
(105020,105401)(125700,126199)(125700,126200)	Mt	125950	383	0.083322
(105120,105501)(125800,126299)(125800,126300)	Mt	126050	383	0.092278
(105220,105601)(125900,126399)(125900,126400)	Mt	126150	383	0.092980
(105320,105701)(126000,126499)(126000,126500)	Mt	126250	383	0.089233
(105390,105734)(126188,126532)(126100,126600)	Mt	126350	346	0.083402
(105402,105820)(126200,126699)(126200,126700)	Mt	126450	420	0.082926
(105502,105920)(126300,126799)(126300,126800)	Mt	126550	420	0.083811
(105602,106020)(126400,126899)(126400,126900)	Mt	126650	420	0.090605
(105702,106120)(126500,126999)(126500,127000)	Mt	126750	420	0.090884
(105735,106220)(126614,127099)(126600,127100)	Mt	126850	487	0.104373
(105821,106320)(126700,127199)(126700,127200)	Mt	126950	501	0.126906
(105921,106414)(126800,127293)(126800,127300)	Mt	127050	495	0.112469
(106021,106513)(126900,127399)(126900,127400)	Mt	127150	494	0.101820
(106121,106613)(127000,127499)(127000,127500)	Mt	127250	494	0.110649
(106221,106713)(127100,127599)(127100,127600)	Mt	127350	494	0.110686
(106321,106813)(127200,127699)(127200,127700)	Mt	127450	494	0.111297
(106415,106913)(127301,127799)(127300,127800)	Mt	127550	500	0.123868
(106514,107013)(127400,127899)(127400,127900)	Mt	127650	501	0.138475
(106614,107113)(127500,127999)(127500,128000)	Mt	127750	501	0.164281
(106714,107213)(127600,128099)(127600,128100)	Mt	127850	501	0.163709
(106814,107313)(127700,128199)(127700,128200)	Mt	127950	501	0.186154
(106914,107413)(127800,128299)(127800,128300)	Mt	128050	501	0.189014
(107014,107509)(127900,128395)(127900,128400)	Mt	128150	497	0.153389
(107114,107555)(128000,128499)(128000,128500)	Mt	128250	443	0.118074
(107214,107655)(128100,128599)(128100,128600)	Mt	128350	443	0.118104
(107314,107755)(128200,128699)(128200,128700)	Mt	128450	443	0.092339
(107414,107839)(128300,128783)(128300,128800)	Mt	128550	427	0.086656
(107510,107839)(128454,128783)(128400,128900)	Mt	128650	331	0.087610
(107556,107906)(128500,128999)(128500,129000)	Mt	128750	352	0.086816
(107656,108006)(128600,129099)(128600,129100)	Mt	128850	352	0.086552
(107756,108106)(128700,129199)(128700,129200)	Mt	128950	352	0.084252
(107840,108206)(128933,129299)(128800,129300)	Mt	129050	368	0.083612
(107840,108306)(128933,129399)(128900,129400)	Mt	129150	468	0.087153
(107907,108397)(129000,129499)(129000,129500)	Mt	129250	492	0.086702
(108007,108485)(129100,129587)(129100,129600)	Mt	129350	480	0.083721
(108107,108534)(129200,129699)(129200,129700)	Mt	129450	429	0.083166
(108207,108634)(129300,129799)(129300,129800)	Mt	129550	429	0.085285
(108307,108719)(129400,129899)(129400,129900)	Mt	129650	414	0.084713
(108398,108819)(129500,129999)(129500,130000)	Mt	129750	423	0.086832
(108486,108919)(129651,130099)(129600,130100)	Mt	129850	435	0.080557
(108535,109019)(129700,130199)(129700,130200)	Mt	129950	486	0.069205
(108635,109091)(129800,130271)(129800,130300)	Mt	130050	458	0.071956
(108720,109091)(129900,130271)(129900,130400)	Mt	130150	373	0.071295
(108820,109173)(130000,130499)(130000,130500)	Mt	130250	355	0.067903
(108920,109273)(130100,130599)(130100,130600)	Mt	130350	355	0.073990
(109020,109373)(130200,130699)(130200,130700)	Mt	130450	355	0.092652
(109092,109473)(130418,130799)(130300,130800)	Mt	130550	383	0.093586
(109092,109573)(130418,130899)(130400,130900)	Mt	130650	483	0.091621
(109174,109673)(130500,130999)(130500,131000)	Mt	130750	501	0.098216
(109274,109773)(130600,131099)(130600,131100)	Mt	130850	501	0.094616
(109374,109873)(130700,131199)(130700,131200)	Mt	130950	501	0.090769
(109474,109973)(130800,131299)(130800,131300)	Mt	131050	501	0.092261
(109574,110073)(130900,131399)(130900,131400)	Mt	131150	501	0.087854
(109674,110147)(131000,131473)(131000,131500)	Mt	131250	475	0.085695
(109774,110180)(131100,131599)(131100,131600)	Mt	131350	408	0.088025
(109874,110280)(131200,131699)(131200,131700)	Mt	131450	408	0.080900
(109974,110380)(131300,131799)(131300,131800)	Mt	131550	408	0.076271
(110074,110480)(131400,131899)(131400,131900)	Mt	131650	408	0.092554
(110148,110573)(131567,131999)(131500,132000)	Mt	131750	427	0.083120
(110181,110673)(131600,132099)(131600,132100)	Mt	131850	494	0.077344
(110281,110773)(131700,132199)(131700,132200)	Mt	131950	494	0.079050
(110381,110873)(131800,132299)(131800,132300)	Mt	132050	494	0.080999
(110481,110892)(131900,132318)(131900,132400)	Mt	132150	413	0.069614
(110574,110969)(132000,132499)(132000,132500)	Mt	132250	397	0.080148
(110674,111069)(132100,132599)(132100,132600)	Mt	132350	397	0.093063
(110774,111084)(132200,132614)(132200,132700)	Mt	132450	312	0.102229
(110874,111139)(132300,132799)(132300,132800)	Mt	132550	267	0.099638
(110893,111239)(132423,132899)(132400,132900)	Mt	132650	348	0.095666
(110970,111339)(132500,132999)(132500,133000)	Mt	132750	371	0.092216
(111070,111430)(132600,133090)(132600,133100)	Mt	132850	362	0.091843
(111085,111502)(132745,133199)(132700,133200)	Mt	132950	419	0.087334
(111140,111602)(132800,133299)(132800,133300)	Mt	133050	464	0.088612
(111240,111702)(132900,133399)(132900,133400)	Mt	133150	464	0.089218
(111340,111802)(133000,133499)(133000,133500)	Mt	133250	464	0.088745
(111431,111893)(133128,133599)(133100,133600)	Mt	133350	464	0.085758
(111503,111993)(133200,133699)(133200,133700)	Mt	133450	492	0.090150
(111603,112086)(133300,133799)(133300,133800)	Mt	133550	485	0.083915
(111703,112186)(133400,133899)(133400,133900)	Mt	133650	485	0.082441
(111803,112286)(133500,133999)(133500,134000)	Mt	133750	485	0.078615
(111894,112386)(133600,134099)(133600,134100)	Mt	133850	494	0.075570
(111994,112486)(133700,134199)(133700,134200)	Mt	133950	494	0.071706
(112087,112586)(133800,134299)(133800,134300)	Mt	134050	501	0.076413
(112187,112675)(133900,134388)(133900,134400)	Mt	134150	490	0.079152
(112287,112751)(134000,134499)(134000,134500)	Mt	134250	466	0.080858
(112387,112851)(134100,134599)(134100,134600)	Mt	134350	466	0.085191
(112487,112951)(134200,134699)(134200,134700)	Mt	134450	466	0.085904
(112587,113051)(134300,134799)(134300,134800)	Mt	134550	466	0.082427
(112676,113151)(134424,134899)(134400,134900)	Mt	134650	477	0.082604
(112752,113242)(134500,134999)(134500,135000)	Mt	134750	492	0.085731
(112852,113342)(134600,135099)(134600,135100)	Mt	134850	492	0.087855
(112952,113442)(134700,135199)(134700,135200)	Mt	134950	492	0.095452
(113052,113542)(134800,135299)(134800,135300)	Mt	135050	492	0.099881
(113152,113642)(134900,135399)(134900,135400)	Mt	135150	492	0.090091
(113243,113742)(135000,135499)(135000,135500)	Mt	135250	501	0.091727
(113343,113842)(135100,135599)(135100,135600)	Mt	135350	501	0.085112
(113443,113942)(135200,135699)(135200,135700)	Mt	135450	501	0.079144
(113543,114033)(135300,135799)(135300,135800)	Mt	135550	492	0.079890
(113643,114133)(135400,135899)(135400,135900)	Mt	135650	492	0.088726
(113743,114233)(135500,135999)(135500,136000)	Mt	135750	492	0.088007
(113843,114333)(135600,136099)(135600,136100)	Mt	135850	492	0.088683
(113943,114433)(135700,136199)(135700,136200)	Mt	135950	492	0.093059
(114034,114533)(135800,136299)(135800,136300)	Mt	136050	501	0.094305
(114134,114633)(135900,136399)(135900,136400)	Mt	136150	501	0.093953
(114234,114733)(136000,136499)(136000,136500)	Mt	136250	501	0.093345
(114334,114833)(136100,136599)(136100,136600)	Mt	136350	501	0.090597
(114434,114933)(136200,136699)(136200,136700)	Mt	136450	501	0.083076
(114534,115033)(136300,136799)(136300,136800)	Mt	136550	501	0.076223
(114634,115133)(136400,136899)(136400,136900)	Mt	136650	501	0.075318
(114734,115233)(136500,136999)(136500,137000)	Mt	136750	501	0.073961
(114834,115333)(136600,137099)(136600,137100)	Mt	136850	501	0.076794
(114934,115433)(136700,137199)(136700,137200)	Mt	136950	501	0.079647
(115034,115533)(136800,137299)(136800,137300)	Mt	137050	501	0.086406
(115134,115633)(136900,137399)(136900,137400)	Mt	137150	501	0.094497
(115234,115733)(137000,137499)(137000,137500)	Mt	137250	501	0.093311
(115334,115833)(137100,137599)(137100,137600)	Mt	137350	501	0.097556
(115434,115933)(137200,137699)(137200,137700)	Mt	137450	501	0.091666
(115534,115979)(137300,137745)(137300,137800)	Mt	137550	447	0.097300
(115634,116007)(137400,137899)(137400,137900)	Mt	137650	375	0.088607
(115734,116107)(137500,137999)(137500,138000)	Mt	137750	375	0.085006
(115834,116173)(137600,138099)(137600,138100)	Mt	137850	341	0.081506
(115934,116273)(137700,138199)(137700,138200)	Mt	137950	341	0.090258
(115980,116365)(137872,138299)(137800,138300)	Mt	138050	387	0.079735
(116008,116465)(137900,138399)(137900,138400)	Mt	138150	459	0.082881
(116108,116538)(138000,138472)(138000,138500)	Mt	138250	432	0.082943
(116174,116541)(138100,138599)(138100,138600)	Mt	138350	369	0.082101
(116274,116641)(138200,138699)(138200,138700)	Mt	138450	369	0.079994
(116366,116741)(138300,138799)(138300,138800)	Mt	138550	377	0.090661
(116466,116841)(138400,138899)(138400,138900)	Mt	138650	377	0.084911
(116539,116941)(138597,138999)(138500,139000)	Mt	138750	404	0.091772
(116542,117041)(138600,139099)(138600,139100)	Mt	138850	501	0.090270
(116642,117106)(138700,139164)(138700,139200)	Mt	138950	466	0.092589
(116742,117106)(138800,139164)(138800,139300)	Mt	139050	366	0.085175
(116842,117106)(138900,139164)(138900,139400)	Mt	139150	266	0.090769
(116942,117177)(139000,139499)(139000,139500)	Mt	139250	237	0.081969
(117042,117277)(139100,139599)(139100,139600)	Mt	139350	237	0.081644
(117107,117377)(139429,139699)(139200,139700)	Mt	139450	272	0.072255
(117107,117477)(139429,139799)(139300,139800)	Mt	139550	372	0.086813
(117107,117559)(139429,139881)(139400,139900)	Mt	139650	454	0.079552
(117178,117618)(139500,139999)(139500,140000)	Mt	139750	442	0.073906
(117278,117718)(139600,140099)(139600,140100)	Mt	139850	442	0.073856
(117378,117818)(139700,140199)(139700,140200)	Mt	139950	442	0.079006
(117478,117918)(139800,140299)(139800,140300)	Mt	140050	442	0.071028
(117560,118018)(139941,140399)(139900,140400)	Mt	140150	460	0.083789
(117619,118118)(140000,140499)(140000,140500)	Mt	140250	501	0.084508
(117719,118218)(140100,140599)(140100,140600)	Mt	140350	501	0.083390
(117819,118318)(140200,140699)(140200,140700)	Mt	140450	501	0.083460
(117919,118418)(140300,140799)(140300,140800)	Mt	140550	501	0.090019
(118019,118518)(140400,140899)(140400,140900)	Mt	140650	501	0.082431
(118119,118618)(140500,140999)(140500,141000)	Mt	140750	501	0.085604
(118219,118718)(140600,141099)(140600,141100)	Mt	140850	501	0.086850
(118319,118818)(140700,141199)(140700,141200)	Mt	140950	501	0.090518
(118419,118918)(140800,141299)(140800,141300)	Mt	141050	501	0.079721
(118519,119018)(140900,141399)(140900,141400)	Mt	141150	501	0.091138
(118619,119118)(141000,141499)(141000,141500)	Mt	141250	501	0.087761
(118719,119218)(141100,141599)(141100,141600)	Mt	141350	501	0.084519
(118819,119318)(141200,141699)(141200,141700)	Mt	141450	501	0.076449
(118919,119418)(141300,141799)(141300,141800)	Mt	141550	501	0.086433
(119019,119518)(141400,141899)(141400,141900)	Mt	141650	501	0.080283
(119119,119618)(141500,141999)(141500,142000)	Mt	141750	501	0.093505
(119219,119718)(141600,142099)(141600,142100)	Mt	141850	501	0.093495
(119319,119818)(141700,142199)(141700,142200)	Mt	141950	501	0.103254
(119419,119918)(141800,142299)(141800,142300)	Mt	142050	501	0.103263
(119519,120018)(141900,142399)(141900,142400)	Mt	142150	501	0.100131
(119619,120118)(142000,142499)(142000,142500)	Mt	142250	501	0.089247
(119719,120218)(142100,142599)(142100,142600)	Mt	142350	501	0.093773
(119819,120318)(142200,142699)(142200,142700)	Mt	142450	501	0.086567
(119919,120418)(142300,142799)(142300,142800)	Mt	142550	501	0.078267
(120019,120518)(142400,142899)(142400,142900)	Mt	142650	501	0.067428
(120119,120618)(142500,142999)(142500,143000)	Mt	142750	501	0.070520
(120219,120718)(142600,143099)(142600,143100)	Mt	142850	501	0.073041
(120319,120818)(142700,143199)(142700,143200)	Mt	142950	501	0.069131
(120419,120918)(142800,143299)(142800,143300)	Mt	143050	501	0.077389
(120519,121018)(142900,143399)(142900,143400)	Mt	143150	501	0.093262
(120619,121118)(143000,143499)(143000,143500)	Mt	143250	501	0.092447
(120719,121218)(143100,143599)(143100,143600)	Mt	143350	501	0.087873
(120819,121307)(143200,143688)(143200,143700)	Mt	143450	490	0.096566
(120919,121380)(143300,143799)(143300,143800)	Mt	143550	463	0.089621
(121019,121480)(143400,143899)(143400,143900)	Mt	143650	463	0.086087
(121119,121580)(143500,143999)(143500,144000)	Mt	143750	463	0.090759
(121219,121680)(143600,144099)(143600,144100)	Mt	143850	463	0.092325
(121308,121780)(143727,144199)(143700,144200)	Mt	143950	474	0.091476
(121381,121880)(143800,144299)(143800,144300)	Mt	144050	501	0.100626
(121481,121980)(143900,144399)(143900,144400)	Mt	144150	501	0.101360
(121581,122080)(144000,144499)(144000,144500)	Mt	144250	501	0.099344
(121681,122180)(144100,144599)(144100,144600)	Mt	144350	501	0.093343
(121781,122280)(144200,144699)(144200,144700)	Mt	144450	501	0.089263
(121881,122370)(144300,144789)(144300,144800)	Mt	144550	491	0.077718
(121981,122381)(144400,144899)(144400,144900)	Mt	144650	402	0.071824
(122081,122481)(144500,144999)(144500,145000)	Mt	144750	402	0.065771
(122181,122574)(144600,145099)(144600,145100)	Mt	144850	395	0.077848
(122281,122674)(144700,145199)(144700,145200)	Mt	144950	395	0.073589
(122371,122774)(144889,145299)(144800,145300)	Mt	145050	405	0.072888
(122382,122874)(144900,145399)(144900,145400)	Mt	145150	494	0.076152
(122482,122911)(145000,145436)(145000,145500)	Mt	145250	431	0.076581
(122575,123007)(145100,145599)(145100,145600)	Mt	145350	434	0.078203
(122675,123049)(145200,145699)(145200,145700)	Mt	145450	376	0.078382
(122775,123149)(145300,145799)(145300,145800)	Mt	145550	376	0.085232
(122875,123249)(145400,145899)(145400,145900)	Mt	145650	376	0.083702
(122912,123349)(145504,145999)(145500,146000)	Mt	145750	439	0.081115
(123008,123449)(145600,146099)(145600,146100)	Mt	145850	443	0.075397
(123050,123549)(145700,146199)(145700,146200)	Mt	145950	501	0.076928
(123150,123649)(145800,146299)(145800,146300)	Mt	146050	501	0.079083
(123250,123730)(145900,146380)(145900,146400)	Mt	146150	482	0.076780
(123350,123730)(146000,146380)(146000,146500)	Mt	146250	382	0.079387
(123450,123820)(146100,146599)(146100,146600)	Mt	146350	372	0.084967
(123550,123875)(146200,146654)(146200,146700)	Mt	146450	327	0.078716
(123650,123963)(146300,146799)(146300,146800)	Mt	146550	315	0.073730
(123731,124063)(146510,146899)(146400,146900)	Mt	146650	334	0.076922
(123731,124163)(146510,146999)(146500,147000)	Mt	146750	434	0.085619
(123821,124263)(146600,147099)(146600,147100)	Mt	146850	444	0.080401
(123876,124363)(146712,147199)(146700,147200)	Mt	146950	489	0.081181
(123964,124463)(146800,147299)(146800,147300)	Mt	147050	501	0.086901
(124064,124563)(146900,147399)(146900,147400)	Mt	147150	501	0.089890
(124164,124663)(147000,147499)(147000,147500)	Mt	147250	501	0.089146
(124264,124689)(147100,147599)(147100,147600)	Mt	147350	427	0.088725
(124364,124789)(147200,147699)(147200,147700)	Mt	147450	427	0.094264
(124464,124889)(147300,147799)(147300,147800)	Mt	147550	427	0.090824
(124564,124989)(147400,147899)(147400,147900)	Mt	147650	427	0.086981
(124664,125089)(147500,147999)(147500,148000)	Mt	147750	427	0.078113
(124690,125189)(147600,148099)(147600,148100)	Mt	147850	501	0.077863
(124790,125289)(147700,148199)(147700,148200)	Mt	147950	501	0.084921
(124890,125389)(147800,148299)(147800,148300)	Mt	148050	501	0.091121
(124990,125489)(147900,148399)(147900,148400)	Mt	148150	501	0.095145
(125090,125589)(148000,148499)(148000,148500)	Mt	148250	501	0.092439
(125190,125689)(148100,148599)(148100,148600)	Mt	148350	501	0.087009
(125290,125789)(148200,148699)(148200,148700)	Mt	148450	501	0.087186
(125390,125889)(148300,148799)(148300,148800)	Mt	148550	501	0.074847
(125490,125943)(148400,148899)(148400,148900)	Mt	148650	455	0.068447
(125590,126043)(148500,148999)(148500,149000)	Mt	148750	455	0.080398
(125690,126143)(148600,149099)(148600,149100)	Mt	148850	455	0.084349
(125790,126181)(148700,149199)(148700,149200)	Mt	148950	393	0.080616
(125890,126281)(148800,149299)(148800,149300)	Mt	149050	393	0.087536
(125944,126329)(148900,149399)(148900,149400)	Mt	149150	387	0.089657
(126044,126429)(149000,149499)(149000,149500)	Mt	149250	387	0.074550
(126144,126529)(149100,149599)(149100,149600)	Mt	149350	387	0.084779
(126182,126629)(149200,149699)(149200,149700)	Mt	149450	449	0.073755
(126282,126729)(149300,149799)(149300,149800)	Mt	149550	449	0.079036
(126330,126829)(149400,149899)(149400,149900)	Mt	149650	501	0.081730
(126430,126929)(149500,149999)(149500,150000)	Mt	149750	501	0.082335
(126530,127029)(149600,150099)(149600,150100)	Mt	149850	501	0.084898
(126630,127129)(149700,150199)(149700,150200)	Mt	149950	501	0.091301
(126730,127229)(149800,150299)(149800,150300)	Mt	150050	501	0.081286
(126830,127329)(149900,150399)(149900,150400)	Mt	150150	501	0.070784
(126930,127429)(150000,150499)(150000,150500)	Mt	150250	501	0.076341
(127030,127529)(150100,150599)(150100,150600)	Mt	150350	501	0.065334
(127130,127629)(150200,150699)(150200,150700)	Mt	150450	501	0.067471
(127230,127729)(150300,150799)(150300,150800)	Mt	150550	501	0.073555
(127330,127829)(150400,150899)(150400,150900)	Mt	150650	501	0.087312
(127430,127929)(150500,150999)(150500,151000)	Mt	150750	501	0.090454
(127530,128029)(150600,151099)(150600,151100)	Mt	150850	501	0.096144
(127630,128125)(150700,151195)(150700,151200)	Mt	150950	497	0.088319
(127730,128195)(150800,151299)(150800,151300)	Mt	151050	467	0.094549
(127830,128295)(150900,151399)(150900,151400)	Mt	151150	467	0.085979
(127930,128395)(151000,151499)(151000,151500)	Mt	151250	467	0.074956
(128030,128495)(151100,151599)(151100,151600)	Mt	151350	467	0.076934
(128126,128595)(151230,151699)(151200,151700)	Mt	151450	471	0.084624
(128196,128695)(151300,151799)(151300,151800)	Mt	151550	501	0.081015
(128296,128795)(151400,151899)(151400,151900)	Mt	151650	501	0.078310
(128396,128895)(151500,151999)(151500,152000)	Mt	151750	501	0.078329
(128496,128995)(151600,152099)(151600,152100)	Mt	151850	501	0.069499
(128596,129095)(151700,152199)(151700,152200)	Mt	151950	501	0.066215
(128696,129188)(151800,152299)(151800,152300)	Mt	152050	494	0.061248
